날짜,선행종합지수(2020=100),재고순환지표(%p),경제심리지수,기계류내수출하지수(선박제외)(2020=100),건설수주액(실질)(십억원),수출입물가비율(2015=100),코스피(1980.1.4=100),장단기금리차(%p),동행종합지수(2020=100),광공업생산지수(2020=100),서비스업생산지수(도소매업제외)(2020=100),건설기성액(실질)(십억원),소매판매액지수(2020=100),내수출하지수(2020=100),수입액(실질)(백만불),비농림어업취업자수(천명),후행종합지수(2020=100),생산자제품재고지수(2020=100),소비자물가지수변화율(서비스),소비재수입액(실질)(백만불),취업자수(천명),CP유통수익률(%p),실업률총계,실_15-19세,실_20-29세,실_30-39세,실_40-49세,실_50-59세,실_60세이상,경제위기,국내총생산(GDP)(당해년 가격) (10억원\),1인당 GDP(당해년 가격) (만원),GDP 성장률 (%),소비자물가지수,농산물및석유류제외지수,식료품 및 에너지제외 지수,기준금리,원달러환율,달러인덱스,미_경기침체데이터,미_실업률,미_cpi,미_mom,미_yoy,미_corecpi,미_coremom,미_coreyoy,콜금리,South Korea,Korea Text,United States of America,US Text,동행지수순환변동치,선행지수순환변동치,BSI_전산업,BSI_제조업,BSI_비제조업,뉴스심리지수,현재경기판단,현재생활형편,소비자심리지수(CCSI),up_down,미_금리,미국채_2,미국채_5,미국채_10,미국채_20
2019-02-01,95,-5.7,94.4,96.1,11764.3,94.3,2127.4,0.12,98.7,97.3,100.3,10408,99,101.9,40161.1,25530.8,96.9,98.2,1.4,7026.7,26953.3,2,4.7,12.7,9.3,3.5,2.8,3.2,6.8,0,455551.1,3721.8,1.9,99.311,99.296,99.695,1.75,1124.7,114.4141111,0,3.8,253.322,0.239001575,1.5200638,253.322,2.094552053,0.146152843,1.76,97.14,일본 수출 규제,123.639288,코로나19,99.4,98.7,69,69,70,96.02,70,93,100.4,1,2.4,2.504210526,2.487894737,2.676315789,2.87
2019-03-01,95.3,-3.4,95.1,96.1,13069.7,92.9,2158,0.11,98.8,97.3,100.5,10491.5,99.8,101.5,39162.4,25597.3,97,96.9,1.3,7097.4,26997,2,4.3,10.2,10.9,3.7,2.5,3,3.2,0,455551.1,3721.8,1.9,99.121,99.164,99.544,1.75,1135.1,114.7857619,0,3.8,254.202,0.347383962,1.853135505,254.202,2.054855992,0.180030414,1.76,96.63,일본 수출 규제,180.6316997,코로나19,99.4,98.8,73,73,73,95.9,70,91,100.7,1,2.41,2.40952381,2.372857143,2.570952381,2.798571429
2019-04-01,95.5,-3.8,96.9,95.2,12948.9,91.6,2194.7,0.07,98.8,97.9,100.7,10259.3,99.1,100.7,39202.1,25654.9,97.2,97.5,1.1,7044.4,27019.1,2,4.4,8.6,11.7,4,2.5,2.9,3,0,480832.1,3721.8,2.3,99.481,99.4,99.695,1.75,1168.2,114.9059273,0,3.6,255.211,0.396928427,1.991791453,255.211,2.083154736,0.167853879,1.75,90.28,일본 수출 규제,109.6863735,코로나19,99.1,98.8,74,75,74,101.71,74,93,102.5,1,2.42,2.344761905,2.333333333,2.532380952,2.757619048
2019-05-01,95.6,-4.9,95.8,95.3,12502.2,90.9,2153.6,0.02,99.3,99.3,101.3,10349,100.4,100.9,39070.3,25675,97.5,98.4,0.9,7351.6,27026.6,2,4,7.1,10.1,3.7,2.4,2.6,3.2,0,480832.1,3721.8,2.3,99.652,99.456,99.705,1.75,1190.9,115.9605182,0,3.7,255.29,0.030954779,1.793518135,255.29,2.006261059,0.125202309,1.75,107.77,일본 수출 규제,160.858154,코로나19,99.5,98.7,73,76,71,94.94,69,91,98.8,1,2.39,2.206363636,2.187727273,2.395,2.634545455
2019-06-01,95.6,-6.6,95.3,94.7,10459.2,91.2,2134.8,-0.08,99.5,99.8,101.2,10412.9,99.6,101.1,39466.7,25684.6,97.7,99.2,0.9,7198.1,27033.4,2,4,8.2,10.5,3.7,2.4,2.4,3,0,480832.1,3721.8,2.3,99.491,99.4,99.638,1.75,1154.7,115.431325,0,3.6,255.159,-0.051314192,1.649682493,255.159,2.121220362,0.211586556,1.76,111.66,일본 수출 규제,207.9913723,코로나19,99.5,98.5,74,75,74,95.01,69,91,98.4,0,2.38,1.814,1.825,2.074,2.3645
2019-07-01,95.7,-7.2,93.4,94.4,9471.9,91.4,2090.6,-0.16,99.7,100.1,101.3,10406.2,99.2,101.1,39889.6,25687.8,97.9,99.9,0.9,7199,27050.9,1.9,3.9,12,9.7,3.7,2.3,2.5,2.6,0,488771.2,3721.8,2.1,99.187,99.239,99.837,1.5,1183.1,115.0820455,0,3.7,255.685,0.206145972,1.779757498,255.685,2.178510588,0.172716171,1.63,154.55,일본 수출 규제,207.7454617,코로나19,99.6,98.2,73,73,72,89.57,67,91,96.9,1,2.4,1.835,1.828181818,2.059090909,2.355909091
2019-08-01,95.9,-5.7,92.4,94.6,9275.1,91.7,2043,-0.25,100,100,101.6,10361.8,99.8,102,39848,25711.5,98.2,99.8,1,7232.2,27095.8,1.8,3,7.5,7.1,3,1.9,2.3,2,0,488771.2,3721.8,2.1,99.425,99.343,99.969,1.5,1211.2,117.1052318,0,3.7,256.059,0.146273735,1.746780417,256.059,2.359136224,0.251411818,1.51,169.17,일본 수출 규제,282.522931,코로나19,99.7,98.1,69,68,70,83.5,63,90,93.4,1,2.13,1.571363636,1.486818182,1.626363636,1.913181818
2019-09-01,96.3,-5.9,92.1,95.8,11000.5,91.4,2023,-0.23,100.2,100.9,102.1,10236.1,100,102.6,39719.3,25729.4,98.5,100.7,0.9,7400.6,27131.6,1.8,3.1,5.9,7.4,2.8,2.2,2.3,2.3,0,488771.2,3721.8,2.1,99.794,99.372,99.534,1.5,1196.2,117.328815,0,3.5,256.511,0.176521817,1.716617364,256.511,2.344330567,0.170470689,1.52,116.48,우크라이나 사태,186.6406966,코로나19,99.8,98.2,72,71,72,95.32,68,92,97.9,0,2.04,1.648,1.565,1.6995,1.97
2019-10-01,96.9,-5.7,92.6,98.7,13050,91.5,2018.4,-0.13,100.5,101,102.4,10239.5,100.5,102.4,39566.2,25785.8,98.7,100.8,0.8,7354.9,27202.8,1.7,3,4.9,7.3,3,1.9,2.2,2.2,0,499343.6,3721.8,2.7,100.041,99.617,99.761,1.25,1163.4,116.7510636,0,3.6,257.244,0.285757726,1.769183296,257.244,2.326228096,0.19476222,1.35,119.06,우크라이나 사태,159.5113928,코로나19,99.8,98.4,73,72,74,92.99,72,92,99.5,1,1.83,1.551363636,1.525,1.706818182,2.003636364
2019-11-01,97.5,-4.8,93.5,99.1,14390.2,91,2079.9,0.08,100.5,101.7,102.4,10070.9,100.7,102,39274.7,25825.3,98.8,101.1,0.6,7144.8,27241.3,1.7,3.1,4.6,7.1,2.9,2.1,2.2,2.1,0,499343.6,3721.8,2.7,99.481,99.315,99.534,1.25,1181.2,116.5636737,0,3.6,257.803,0.217303416,2.062202586,257.803,2.330027482,0.205329509,1.28,100.6,우크라이나 사태,170.4803411,코로나19,99.7,98.8,74,74,75,104.01,73,92,101.8,1,1.55,1.612631579,1.639473684,1.812105263,2.126315789
2019-12-01,98,-0.2,93.9,101.1,14361.3,90.5,2113.9,0.2,101.1,102.4,102.8,10187.4,102.2,102.3,39331.1,25895.3,99.1,99.8,0.7,7242.2,27329.5,1.7,3.4,6.9,7.3,2.7,1.9,2.2,4.2,0,499343.6,3721.8,2.7,99.719,99.438,99.62,1.25,1156.4,115.913885,0,3.6,258.616,0.315357075,2.313988772,258.616,2.253684684,0.165735035,1.28,102.56,우크라이나 사태,190.5049253,코로나19,100.1,99.1,76,74,78,105.59,74,92,101.4,1,1.55,1.613333333,1.682380952,1.862857143,2.16047619
2020-01-01,98.3,-0.1,95.3,99.4,13293.8,89.9,2159.7,0.24,101.4,102,104,10314.1,101.8,101.8,39646,25950.6,99.3,99.8,0.6,7139.1,27413.1,1.7,4.1,10.6,7.5,2.9,2,2.8,7.1,1,459774.2,3744,1.4,100.09,99.59,99.84,1.25,1191.8,115.2819048,0,3.5,259.037,0.162789619,2.500415483,259.037,2.278603377,0.263985199,1.27,104.58,우크라이나 사태,164.7553058,코로나19,100.3,99.1,75,76,73,102.02,78,93,105,1,1.55,1.519047619,1.562380952,1.757619048,2.067142857
2020-02-01,98.6,-1.1,93.8,100.4,14043.3,90.4,2172.5,0.18,101,100.5,104.1,10500.8,99.9,99.1,39397.4,26010.4,99.5,100,0.5,7091.3,27487.4,1.7,4.1,8.9,9,3.3,2.4,2.9,4.8,1,459774.2,3744,1.4,100.16,99.77,100.07,1.25,1213.7,116.7138053,0,3.5,259.248,0.081455545,2.33931518,259.248,2.380997981,0.246412578,1.24,122.8,우크라이나 사태,216.1912124,코로나19,99.7,99.1,65,65,64,82.04,66,91,97.8,0,1.58,1.331052632,1.323684211,1.504210526,1.806842105
2020-03-01,98.5,-4.4,85.1,98.9,12855.2,92.3,2052.4,0.21,100.1,99.9,102,10511.9,96.6,97.6,40522.5,25802.5,99.4,100.7,0.3,6882.4,27287.2,1.7,4.2,13.5,9.7,3.3,2.7,3.2,4.1,1,459774.2,3744,1.4,99.94,99.67,99.75,0.75,1217.4,121.0245545,1,4.4,258.124,-0.433561686,1.542867483,258.124,2.123217747,-0.072208109,0.98,148.23,우크라이나 사태,425.7791698,코로나19,98.7,98.6,54,56,53,71.21,38,83,79.9,1,0.65,0.448181818,0.591818182,0.87,1.257272727
2020-04-01,98.5,-4.6,73.2,99.3,11860.1,95.4,1934.5,0.31,99.2,99.2,98.7,10388.5,96.2,96.9,41769.3,25505.1,99.4,100.8,0.2,6897,26958.7,1.8,4.2,12.7,9.1,3.5,2.8,3.6,3.7,1,475617.4,3744,-2.6,99.5,99.73,99.79,0.75,1218.2,123.2834682,1,14.7,256.092,-0.787218546,0.345204556,256.092,1.448605979,-0.493841027,0.74,136.84,우크라이나 사태,400.9447432,코로나19,97.6,98.4,51,52,50,80.4,31,77,72.5,0,0.05,0.224761905,0.388095238,0.657619048,1.064285714
2020-05-01,98.5,-7.3,64.5,97.8,11515.4,96.7,1867.2,0.41,98.3,97.2,96.9,10278.2,97.7,96.2,41377,25229.3,99.5,101.2,0.2,7086.1,26673.1,1.9,4.5,7.5,10.3,3.9,2.9,3.7,3.7,1,475617.4,3744,-2.6,99.44,100.02,99.93,0.5,1238.5,122.618735,0,13.2,255.868,-0.087468566,0.226409182,255.868,1.246645114,-0.074123964,0.7,143.2,우크라이나 사태,503.9633367,코로나19,96.6,98,53,49,56,90.36,36,79,79.1,1,0.05,0.1705,0.3395,0.674,1.1245
2020-06-01,99,-8.8,64.3,97.3,13600.2,96.2,1983.2,0.53,98.5,95.4,97.5,10131.2,100.9,95.7,41429.1,25213,99.8,101.8,0.2,7146.4,26634,1.9,4.3,5.3,11,3.7,2.8,3.3,3.1,1,475617.4,3744,-2.6,99.71,100.18,100.02,0.5,1203,119.6809409,0,11,256.986,0.436944049,0.716024126,256.986,1.176676469,0.14233321,0.48,137.74,우크라이나 사태,300.2401727,코로나19,96.6,98.3,56,51,60,98.84,44,84,83.3,1,0.08,0.185,0.344545455,0.728636364,1.266363636
2020-07-01,99.6,-8.1,69.4,96.9,15873.7,94.8,2098.6,0.56,98.8,95.2,98.9,10096,101.4,95.7,40530.1,25295.1,100,101.5,0.2,7140.5,26720.5,1.7,4,9.7,9.7,3.4,2.7,3.2,2.8,1,496391.7,3744,-0.9,99.63,99.96,100.17,0.5,1191.3,118.6955955,0,10.2,258.278,0.502751123,1.014138491,258.278,1.53391591,0.526410781,0.48,112.9,우크라이나 사태,427.9153661,코로나19,96.8,98.6,62,59,65,106.02,49,85,85.6,1,0.09,0.148181818,0.278636364,0.623636364,1.091818182
2020-08-01,100.4,-5.7,75.9,97.6,16087.9,94.8,2226.9,0.62,99.3,98,99.7,9950.8,101.4,98.1,39029.6,25378.2,100.2,101.4,0.2,7237.6,26801.3,1.5,3.1,8,7.7,2.9,2.1,2.2,2,1,496391.7,3744,-0.9,100.19,100.13,100.36,0.5,1187.8,116.9525714,0,8.4,259.411,0.438674606,1.3090733,259.411,1.702433943,0.417801251,0.5,138.35,우크라이나 사태,263.471434,코로나19,97.1,99,66,66,66,99.47,54,85,89.4,1,0.1,0.13952381,0.266666667,0.65,1.135238095
2020-09-01,101.1,-2.9,78.9,99.1,15003.2,95.8,2305.8,0.64,100,100.4,99.8,9955.6,101.2,99.8,39737.6,25402.5,100.5,100.9,0.3,7300.8,26823.7,1.4,3.6,9.2,8.9,3.6,2.4,2.4,2.3,1,496391.7,3744,-0.9,100.74,100.28,100.16,0.5,1169.5,116.3488476,0,7.9,260.029,0.238231995,1.371481145,260.029,1.706722133,0.174694285,0.48,104.59,우크라이나 사태,252.5878427,코로나19,97.6,99.4,64,68,62,99.39,42,81,80.9,1,0.09,0.134761905,0.26952381,0.67952381,1.209047619
2020-10-01,101.8,0,82.8,99.9,14826.3,96.4,2359.7,0.66,100.6,102.4,99.8,9839.8,101.9,101.3,40480.5,25413.6,100.6,100.1,0.1,7627.6,26842.9,1.3,3.7,6.3,8.4,4,2.6,2.6,2.4,1,508943,3744,-0.7,100.18,99.82,99.5,0.5,1135.1,115.7838952,0,6.9,260.286,0.09883513,1.18253487,260.286,1.621499207,0.110806208,0.51,106.06,우크라이나 사태,305.7666267,코로나19,98.1,99.7,74,79,69,104.76,58,86,92.7,1,0.09,0.14952381,0.335714286,0.787142857,1.340952381
2020-11-01,102.6,4.9,85.6,102.7,15745.9,96.5,2411.2,0.74,101.3,104,100.4,9989,101.8,102.5,41000,25447.2,100.8,97.9,0.2,7771.2,26881.7,1.1,3.4,5.9,8.2,3.7,2.3,2.4,2.2,1,508943,3744,-0.7,100.09,100.36,100.16,0.5,1106.5,114.0998333,0,6.7,260.813,0.202469591,1.167558174,260.813,1.663753748,0.246995201,0.49,120.8,우크라이나 사태,327.609605,코로나19,98.6,100.2,78,85,73,112.67,72,89,99,1,0.09,0.165789474,0.387894737,0.87,1.401578947
2020-12-01,103.1,4.4,88.4,104.4,16181.8,95.9,2539.3,0.77,101.5,104.3,100.7,9956.7,101.2,102.5,41519.4,25423.6,101.1,96.7,0.2,7961.4,26886.8,1.1,4.1,6.9,8.2,3.8,2.4,2.7,5.3,1,508943,3744,-0.7,100.33,100.5,100.26,0.5,1086.3,111.9016429,0,6.7,262.035,0.468534927,1.322037306,262.035,1.633173388,0.135605277,0.51,112.27,우크라이나 사태,326.6166301,코로나19,98.6,100.5,75,82,68,113.35,56,86,91,1,0.09,0.135909091,0.385909091,0.933636364,1.466363636
2021-01-01,103.8,6,89.8,105.8,16506.8,94.8,2783.1,0.82,101.3,104.9,100.3,9846.8,102,101.8,41575.4,25303,101.4,96.2,0.8,7958.3,26772.2,1.1,5.7,13.8,9.3,4.3,2.8,3.6,10.8,1,484679,4020.1,2.4,101.04,100.77,100.56,0.5,1118.8,111.4913778,0,6.3,262.65,0.234701471,1.39478144,262.65,1.409089886,0.042920519,0.49,113.16,우크라이나 사태,261.3061328,코로나19,98.3,100.8,77,85,70,114.01,56,86,95.3,1,0.09,0.131052632,0.445263158,1.081052632,1.63
2021-02-01,104.3,7.8,91.4,106.4,16202.4,93.6,2979.2,0.83,101.6,106.5,100.4,9734.4,102.3,101.9,42110,25294.3,101.7,96.6,1,8066.9,26774.1,1,4.9,12.1,10,4,2.7,3.8,5.8,1,484679,4020.1,2.4,101.58,100.95,100.7,0.5,1123.5,112.0247895,0,6.2,263.638,0.376166,1.693359254,263.638,1.288521904,0.127226934,0.49,104.33,우크라이나 사태,187.5196161,코로나19,98.4,101,76,82,72,107.14,63,87,97.4,1,0.08,0.115263158,0.542631579,1.257894737,1.879473684
2021-03-01,104.9,9.7,96.7,106,15947.1,92.9,3071.4,0.92,102.3,107.4,101.8,9647.4,103.3,101.6,42619.3,25426.2,102.2,96.6,1.3,8204.4,26889.9,1,4.3,11.5,10,4.1,2.7,3.1,3.5,1,484679,4020.1,2.4,101.84,101.1,100.82,0.5,1131.8,113.3489522,0,6.1,264.914,0.483996996,2.630518665,264.914,1.660863379,0.295131258,0.49,97.88,우크라이나 사태,166.7855324,코로나19,98.9,101.3,83,89,77,114.07,72,89,100.5,1,0.07,0.146956522,0.823043478,1.610869565,2.237391304
2021-04-01,105.6,11.1,100.9,107.3,15833.5,93.6,3096.7,1.01,103.4,107.7,103.5,9623.5,104.1,101.9,43642.5,25673,102.7,96.4,1.5,8396.6,27118.2,1,4,9.3,10,3.6,2.6,2.7,3.2,1,517054.3,4020.1,6.4,101.98,101.33,101.01,0.5,1112.3,112.6408818,0,6.1,266.67,0.662856625,4.130546835,266.67,2.951413059,0.769355421,0.48,100.61,우크라이나 사태,141.3001663,코로나19,99.7,101.6,88,96,82,119.42,77,92,102.3,1,0.07,0.163181818,0.861818182,1.635,2.197727273
2021-05-01,106.3,14.3,104,108.8,15436.1,94.2,3122.3,1.11,103.7,106.7,104.5,9481.7,105.1,101.2,44257,25766.9,103.2,96.1,1.7,8577.5,27200.8,1,4,8.9,9.3,3.3,2.9,2.9,3.3,1,517054.3,4020.1,6.4,102.05,101.57,101.12,0.5,1110.9,111.22631,0,5.8,268.444,0.665241684,4.915034315,268.444,3.795552275,0.745207682,0.48,111.09,우크라이나 사태,172.0962089,코로나19,99.8,102,88,96,81,115.54,85,93,105.3,1,0.06,0.155,0.8195,1.621,2.215
2021-06-01,106.9,16.5,106.7,109.8,15095.3,94.2,3197.8,1.15,103.8,106.3,104.9,9307,105.8,101,44045.5,25819.1,103.4,95.6,1.8,8580.1,27248.7,1,3.8,9.5,8.8,3,2.6,2.9,3.1,1,517054.3,4020.1,6.4,102.05,101.67,101.14,0.5,1126.1,111.5885136,0,5.9,270.559,0.787873821,5.281610671,270.559,4.408314282,0.733528264,0.51,110.05,우크라이나 사태,149.1312694,코로나19,99.6,102.2,88,98,81,118.42,94,93,110.5,1,0.08,0.202727273,0.838636364,1.519090909,2.093636364
2021-07-01,107.1,15.2,106.2,109.4,14709.3,93.4,3227.6,1.17,104,106.6,104.9,9216.3,106.3,100.7,44001.5,25857.6,103.7,95.9,1.9,8541.9,27295.6,1,3.2,9.1,7.1,3,2.2,2.4,2.6,1,531525.5,4020.1,4.1,102.26,101.73,101.45,0.5,1150.3,113.068981,0,5.4,271.764,0.445374207,5.22150551,271.764,4.178012508,0.304671632,0.53,117.65,우크라이나 사태,182.1714095,코로나19,99.5,102.1,87,97,79,117.3,82,91,103.4,2,0.1,0.21952381,0.764285714,1.318571429,1.869047619
2021-08-01,107.2,9,106.2,108.7,15018.9,92.9,3232.1,1.15,104.1,107.5,104.8,9213.7,106.6,100.4,43601.4,25895.3,104.1,97.8,1.9,8319.2,27341.7,1,2.6,5.9,5.8,2.8,1.8,1.9,1.9,1,531525.5,4020.1,4.1,102.75,102.01,101.7,0.75,1159.5,113.4091864,0,5.2,272.87,0.406970754,5.188291938,272.87,3.943844541,0.192085365,0.56,116.06,우크라이나 사태,157.195214,코로나19,99.4,101.9,87,95,81,109.78,77,91,102.7,1,0.09,0.217272727,0.772272727,1.283181818,1.830909091
2021-09-01,107.1,2.4,104.5,108.3,14755.7,92.7,3192.9,1.09,104.3,107.8,105,9265.1,107.1,99.6,43517.6,25950.3,104.5,101.3,2,8268.3,27395.5,1,2.7,6.6,5.3,2.5,1.9,2.2,2.2,1,531525.5,4020.1,4.1,103.17,102.26,101.58,0.75,1184,113.4482286,0,4.8,274.028,0.424377909,5.383630287,274.028,4.022116622,0.25012811,0.77,112.97,우크라이나 사태,171.3004477,코로나19,99.4,101.5,84,90,79,106.41,78,91,103.9,1,0.08,0.240952381,0.863809524,1.374761905,1.872857143
2021-10-01,107.1,-4,105.1,106.6,15028.2,91.5,3104.7,1.17,104.8,108.4,105.8,9356.3,107.5,99.3,43971.3,25995.5,105.2,104.8,2.5,8242.5,27451.3,1.1,2.8,4.5,5.7,3,2.1,2.1,2,1,546939.7,4020.1,4.3,103.35,102.58,101.83,0.75,1168.6,114.07398,0,4.5,276.522,0.910125973,6.237753855,276.522,4.58779658,0.655216171,0.74,125.14,우크라이나 사태,136.920239,코로나19,99.7,101.2,86,90,84,104.44,80,92,107,2,0.08,0.3925,1.106,1.5825,2.0285
2021-11-01,107.1,-8.8,105.5,105.4,14350.9,90.3,3032,1.27,105.3,108.8,107.3,9284,107.4,99.5,44492.7,26042,105.7,106.4,2.6,8496.3,27503.5,1.2,2.6,6,5.5,2.8,2,1.9,1.6,1,546939.7,4020.1,4.3,103.87,102.81,102.06,1,1187.9,115.001565,0,4.2,278.711,0.79161875,6.862387994,278.711,4.979233126,0.622185605,0.796,125.59,우크라이나 사태,175.8728799,코로나19,99.9,100.9,86,90,83,110.79,81,92,107.9,1,0.08,0.508,1.2025,1.5595,1.9735
2021-12-01,107.3,-9.7,105.5,105.6,14453,89.6,2980.9,1.25,106.2,111.1,108.2,9517,107.3,101,45328.6,26054.5,106.3,107.8,2.8,8718.6,27549.2,1.4,3.5,7,5.7,2.6,1.9,1.8,6.4,1,546939.7,4020.1,4.3,104.04,103.25,102.51,1,1188.8,115.8133571,0,3.9,280.887,0.780737036,7.194458756,280.887,5.522686825,0.653984612,1.012,124.38,우크라이나 사태,201.4336653,코로나19,100.6,100.8,87,95,82,111.48,79,91,104.1,2,0.08,0.68,1.229545455,1.465,1.899545455
2022-01-01,107.6,-8.6,105.5,108.4,15077.3,89,2939.5,1.15,107,113.2,108.9,9711.2,106.5,101.9,46175.4,26081.9,106.7,107.3,2.6,9063.1,27605.5,1.5,4.1,11.1,5.7,2.6,2.3,2.2,8.4,1,512012.9,4187.2,3.1,104.69,103.77,103.16,1.25,1205.5,115.049625,0,4,282.599,0.60949777,7.595278888,282.599,6.068798704,0.560672948,1.188,129.91,우크라이나 사태,155.279659,코로나19,101,100.8,86,90,83,103.28,76,91,104.7,1,0.08,0.9805,1.5385,1.764,2.151
2022-02-01,107.7,-8.3,105.3,107.9,15450.1,87.6,2859.4,1.11,107.4,114.2,108.5,9767.5,106.2,102,46418.2,26240,107.2,107.5,2.8,9266.9,27776.1,1.6,3.4,9.9,6.7,2.6,2.2,2,4.3,1,512012.9,4187.2,3.1,105.3,104.22,103.59,1.25,1202.3,115.0130526,0,3.8,284.61,0.711609029,7.954847177,284.61,6.434526294,0.472467851,1.219,142.73,우크라이나 사태,140.4425019,코로나19,101.2,100.6,85,91,81,103.65,75,90,103.3,1,0.08,1.435263158,1.811578947,1.934210526,2.309473684
2022-03-01,107.8,-8.3,105,107.1,16478.9,85.7,2762.8,1.24,107.6,114.4,108.9,9538.4,106,101.5,46477.6,26389,107.7,106.8,3,9342.1,27907.1,1.6,3,10.1,7,2.6,2.1,1.7,3,1,512012.9,4187.2,3.1,106.06,104.4,103.72,1.25,1212.1,116.3674217,0,3.6,287.472,1.005586592,8.515216259,287.472,6.452420763,0.311993531,1.244,152.67,우크라이나 사태,229.2447417,코로나19,101.1,100.5,83,84,81,103.64,71,90,103.5,2,0.2,1.909565217,2.109130435,2.127826087,2.513478261
2022-04-01,107.9,-10,105,102.5,15602.3,85.2,2708.6,1.49,107.5,113.4,110,9263.6,106.1,100,45613.2,26543.9,108.1,107.3,3.1,9346.7,28038.1,1.7,1,1,1,1,1,1,1,1,544239.8,4187.2,2.9,106.85,104.98,104.11,1.5,1255.9,117.1794143,0,3.6,288.611,0.396212501,8.227772153,288.611,6.138186868,0.471897207,1.299,154.61,우크라이나 사태,168.8277466,코로나19,100.8,100.3,86,87,85,104.68,74,92,104.1,2,0.33,2.538,2.7775,2.7475,2.9865
2022-05-01,108.4,-10.2,105.4,103.1,15888.5,85.2,2676.7,1.64,107.8,112.8,111.7,9430.6,106.3,99.3,45202.4,26566.3,108.5,107.2,3.2,9447.1,28076.4,1.8,3,5.3,7.3,3.2,2.1,1.7,2.2,0,544239.8,4187.2,2.9,107.56,105.73,104.6,1.75,1237.2,119.6649571,0,3.6,291.268,0.920616331,8.502331958,291.268,6.020953804,0.633931338,1.505,160.91,우크라이나 사태,190.4530179,코로나19,100.8,100.4,86,86,86,103.2,74,89,102.9,1,0.77,2.616666667,2.874285714,2.898095238,3.258571429
2022-06-01,108.8,-13.4,105.1,104,16803.1,85.7,2602.2,1.82,108,112.2,112.9,9503.2,105.6,98.9,45393.2,26598.7,109.1,109.2,3.5,9411.7,28123,2,3,3.7,7,3.1,2.3,2,2.2,0,544239.8,4187.2,2.9,108.22,106.15,105.04,1.75,1298.4,119.9628381,0,3.6,294.728,1.187909417,8.93298689,294.728,5.884916233,0.604275092,1.745,176.9,우크라이나 사태,152.810574,코로나19,100.8,100.5,82,83,82,84.61,60,87,96.7,2,1.21,2.998095238,3.19,3.143333333,3.483809524
2022-07-01,108.9,-15.1,102.4,107.2,17798,85.7,2488.7,1.65,108.5,111.9,113.5,9573,105.3,99.6,46295,26612.2,109.7,111.1,3.8,9562.5,28153,2.3,2.9,9.3,6.6,3,2.1,1.7,1.9,0,548892.5,4187.2,3.2,108.74,106.28,105.43,2.25,1299.1,122.648325,0,3.5,294.628,-0.033929589,8.413182026,294.628,5.889301384,0.30882568,1.971,178.12,우크라이나 사태,222.7899376,코로나19,101,100.4,80,80,80,91.38,43,81,86.3,2,1.68,3.036,2.9635,2.896,3.3475
2022-08-01,109,-14.9,99.9,111,17730.3,85.7,2439.1,1.43,109,111.1,114.1,9554.8,106.1,100.4,47936,26621.6,110.3,112.8,4,9792.4,28156.7,2.6,2.1,4,5.4,2.6,1.6,1.3,1,0,548892.5,4187.2,3.2,108.62,106.53,105.76,2.5,1337.6,122.2372783,0,3.7,295.32,0.234872449,8.227361014,295.32,6.300504915,0.581164703,2.263,151.64,우크라이나 사태,183.0348268,코로나19,101.3,100.3,81,80,82,97.92,47,83,89,1,2.33,3.25,3.027391304,2.897826087,3.352608696
2022-09-01,109.4,-10.2,98.4,113.4,17714.9,85.5,2392.1,1.26,109.2,109.2,114.8,9598.9,106.2,99.9,48942.9,26633.4,110.8,112.4,4.1,10087,28167.7,2.9,2.4,3.4,6.2,2.6,1.8,1.5,1.4,0,548892.5,4187.2,3.2,108.93,106.88,105.71,2.5,1430.2,125.5069333,0,3.5,296.539,0.412772586,8.214853957,296.539,6.642955443,0.573087153,2.533,166.5,우크라이나 사태,201.7384894,코로나19,101.2,100.3,78,74,81,86.14,50,85,91.6,2,2.56,3.856666667,3.696666667,3.519047619,3.817142857
2022-10-01,109.7,-6.2,97.6,116.4,14760.5,85.2,2347.9,1.26,109.4,106.8,115.2,9848.4,106.8,99,49383.7,26647,111.3,111.9,4.2,10087.6,28173.9,3.4,2.4,2.7,5.7,2.7,1.8,1.5,1.5,0,556628.7,4187.2,1.4,109.21,107.47,106.09,3,1424.3,127.408405,0,3.7,297.987,0.488300021,7.762492677,297.987,6.301760018,0.333178029,2.959,165.83,우크라이나 사태,207.2753348,코로나19,101.1,100.3,76,72,79,80.15,47,83,89,2,3.08,4.375,4.178,3.9835,4.28
2022-11-01,109.7,-7.5,94.9,116.9,13474.2,85,2327.3,1.2,108.9,105,115,9992.4,105.2,97.9,48857.7,26642.8,111.8,112.9,4.2,9815.4,28167.8,4.2,2.3,1.8,5.9,2.5,1.8,1.4,1.3,0,556628.7,4187.2,1.4,109.1,107.78,106.4,3.25,1318.8,124.814885,0,3.6,298.598,0.205042502,7.135348085,298.598,5.97197713,0.310022617,3.096,143.72,우크라이나 사태,210.3748942,코로나19,100.5,100.1,75,74,76,88.53,46,83,86.7,1,3.78,4.5035,4.0555,3.891,4.2155
